215 MODEL FARM RD, 27263, SingleFamily, 1949, 20038, 1122, 63324
1501 MCGUINN DR, 27262, SingleFamily, 1953, 14375, 1084, 48272
280 DOROTHY ST, 27262, SingleFamily, 2005, 13068, 1104, 76893
3900 SANDLEWOOD RD, 27265, SingleFamily, 1988, 14810, 2580, 203026
619 FAIRVIEW ST, 27260, SingleFamily, 1999, 10890, 1152, 63303
517-C E COMMERCE AV, , , , , , 
1103-A SHARON ST, 27260, MultiFamily2To4, 1984, 15000, 1666, 73054
206-A TAYLOR AV, , , , , , 
151-K W HARTLEY DR, , , , , , 
1599 W WARD AV/PROSPECT ST, , , , , , 
239-R NORTHPOINT AV, , , , , , 
232 WOODBURY ST, 27260, SingleFamily, 1961, 5663, 1008, 38695
1702 BOLINGBROKE RD, 27265, SingleFamily, 1970, 15682, 1662, 110160
2431-A FRANCIS ST, 27263, MultiFamily2To4, 1986, 21631, 3104, 193549
506 MARION CT, 27262, SingleFamily, 1971, 17424, 1008, 76656
311 RIDGELAND DR, 27262, SingleFamily, 2002, 23086, 1918, 161546
603-B GRAYSON ST, , , , , , 
1701 STONEYBROOK DR, 27265, SingleFamily, 1971, 15682, 1433, 105756
1013 SHARON ST, 27260, SingleFamily, 1950, 7405, 1096, 39894
1459-C WEST AV, 27262, SingleFamily, 1940, 14810, 912, 46116
299 WOODBURY ST/HOOVER AV, , , , , , 
1000 MALL LOOP RD, , , , , , 
808-407 LAKECREST AV, , , , , , 
251 NORTHPOINT AV, 27262, Apartment, , , 500, 
710 FAIRVIEW ST, 27260, SingleFamily, 1918, 7405, 1412, 50645
501 SOUTH RD, 27262, SingleFamily, 1947, 179903, 2472, 115562
1426 FURLOUGH AV, 27260, SingleFamily, 1955, 6969, 832, 36454
3508 JOHNSON ST, 27265, SingleFamily, 1965, 14375, 1994, 120361
712 N ELM ST, , , , , , 
119 ORVILLE DR, 27260, SingleFamily, 1957, 48787, 1288, 82893
820 N MAIN ST, , , , , , 
1403 WENDELL AV, 27260, SingleFamily, 1940, 8712, 1482, 53824
600-BLK OLD THOMASVILLE RD, , , , , , 
2614 CARSTEN AV, 27262, SingleFamily, 1939, 8712, 776, 40371
1116-B GRACE ST, 27260, SingleFamily, 1957, 7841, 1664, 56280
1311 HEATHCLIFF CT, 27262, SingleFamily, 1981, 20038, 3100, 236838
1507 CEDROW DR, 27260, SingleFamily, 1994, 12196, 1120, 80395
1800 DREW AV, , , , , , 
622 PARK ST, 27260, SingleFamily, 1910, 7841, 1502, 48323
205 GRICLAR ST, 27262, SingleFamily, 1951, 8276, 784, 38721
800-BLK FERNDALE BV, , , , , , 
115-4A CHESTNUT DR, , , , , , 
310 WINDLEY ST, 27260, SingleFamily, 1973, 6534, 912, 37130
1106 E SPRINGFIELD RD, 27263, SingleFamily, 1970, 8712, 1130, 77007
944 N MAIN ST, , , , , , 
618-11A N HAMILTON ST, , , , , , 
1804 WADE PL, , , , , , 
501-B ACADEMY ST, , , , , , 
805 PARK ST, 27260, SingleFamily, 2007, 8712, 1314, 85446
715 HABERSHAM RD, 27260, SingleFamily, 1970, 16553, 1038, 54392
616 SPRING GARDEN CI, , , , , , 
809-B MOBILE ST, 27260, SingleFamily, 1990, 7841, 1288, 55244
2432 WILLIAMS AV, 27262, SingleFamily, 1953, 12197, 875, 39240
212 SUNNYBROOK ST, 27260, SingleFamily, 1958, 19166, 1050, 63874
4604-1G CROWNE LAKE CI, , , , , , 
245-B NORTHPOINT AV, 27262, Townhouse, 1977, 1742, 1584, 86307
901 MEREDITH ST, 27260, SingleFamily, 1963, 6098, 727, 36916
907 THISSELL ST, 27260, SingleFamily, 1926, 4792, 1238, 41494
5260-1H SAMET DR, , , , , , 
609 MARTHA PL, 27263, SingleFamily, 1948, 7492, 825, 51415
1414-D E COMMERCE AV, , , , , , 
1709-E E LEXINGTON AV, 27262, SingleFamily, 1950, 16553, 1116, 43986
108 GARNER PL, , , , , , 
423 TATE ST, 27260, SingleFamily, 1925, 7840, 1500, 49369
2505 DALLAS AV, 27265, SingleFamily, 1954, 10454, 819, 41358
2305 DELAWARE PL, 27260, SingleFamily, 1945, 7405, 764, 37962
813 HOPEWELL ST, 27263, SingleFamily, 2006, 7405, 12500, 324888
517-B NEWTON PL, 27262, MultiFamily2To4, 2001, 11280, 2024, 110022
120-3A JAMES RD, 27265, Condominium, 2000, 436, 1200, 68339
411 N CENTENNIAL ST, 27262, SingleFamily, 1917, 11761, 1592, 48621
705 OLD WINSTON RD, 27265, SingleFamily, 1923, 11326, 1152, 64177
1221 DELK DR, 27262, SingleFamily, 1950, 9583, 1395, 50819
1512 RICE CT, 27265, SingleFamily, 1999, 9583, 1138, 75630
1116 MEADOWLAWN AV, 27262, SingleFamily, 1956, 12632, 1247, 77213
1209 PEARSON PL, 27260, SingleFamily, 1938, 6098, 1128, 39632
2620 S MAIN ST, , , , , , 
1611 WHITES MILL RD, 27265, SingleFamily, 1998, 20909, 2285, 194296
1800 FRANKLIN AV, 27260, SingleFamily, 1922, 6970, 928, 37505
603-B GRANBY AV, , , , , , 
1310 N MAIN ST, 27262, SingleFamily, 1930, 12196, , 121958
1424 N HAMILTON ST, 27262, SingleFamily, 1923, 35719, 2184, 95028
3025 INGLESIDE DR, 27265, Condominium, , , 957, 90659
620 PARK ST, 27260, SingleFamily, 2007, 7405, 2566, 147727
203-D NORTHPOINT AV, 27262, Condominium, 1972, 871, 1120, 48580
899 MEREDITH ST/E COMMERCE AV, , , , , , 
211 HEDGECOCK RD, 27265, SingleFamily, 1955, 18731, 1536, 101122
302-B SINCLAIR AV, 27260, SingleFamily, 1972, 10890, 1540, 53420
915 PINE CIRCLE DR, 27265, SingleFamily, 1972, 9583, 816, 52192
301 NEWVIEW RD, 27260, SingleFamily, 1980, 37897, 1136, 78923
315-B MONROE PL, 27262, MultiFamily2To4, 1949, 7500, 1368, 82189
531 NATHAN HUNT DR, 27260, SingleFamily, 1948, 11761, 768, 43755
1475-F WEST AV, 27265, SingleFamily, 2005, 49223, 1782, 239375
413 HAY ST, 27260, SingleFamily, 1936, 5663, 1104, 39340
1705-B EDMONDSON PL, 27260, MultiFamily2To4, 1950, 7500, 2064, 67945
907 BELMONT DR, 27263, Condominium, 2001, 436, 932, 71335
1319 KIMERY DR, 27260, SingleFamily, 1945, 6970, 972, 39276
2627 UWHARRIE RD, 27263, SingleFamily, 1959, 10019, 960, 56483
1228 S DOWNING ST, 27260, SingleFamily, 1974, 7841, 1008, 40955
1627 N HAMILTON ST, 27262, SingleFamily, 1986, 8712, 1008, 51269
1703-F ONEKA AV, , , , , , 
100-BLK KENDALL AV, , , , , , 
711 WISE AV, 27260, MultiFamily2To4, 1961, 7500, 1512, 49710
710 BRENTWOOD ST, , , , , , 
1305 FRANKLIN AV, 27260, SingleFamily, 1922, 6970, 1040, 37978
1507 HAMPSTEAD DR, 27260, SingleFamily, 1990, 28052, 1040, 78321
5870 SAMET DR, , , , , , 
913-A REDDING DR, 27260, MultiFamily2To4, 1958, 7990, 1440, 77511
112 MARYWOOD DR, 27265, SingleFamily, 1967, 19602, 1450, 118784
309 CEDAR ST, 27260, SingleFamily, 1995, 8712, 1072, 67961
1217 CLOVERDALE ST, 27260, SingleFamily, 1966, 14375, 2204, 110997
4210-2F RIVER BIRCH LP, , , , , , 
410 BARKER AV, 27262, SingleFamily, 1922, 8712, 936, 38761
603-H GRANBY AV, , , , , , 
3605-A LAUREL BLUFF CI, , , , , , 
906 JEFFERSON ST, 27260, SingleFamily, 1958, 6534, 875, 37235
506 RADFORD ST, 27260, SingleFamily, 1959, 11326, 1305, 62855
1519 PERSHING ST, 27260, SingleFamily, 1977, 15682, 912, 48539
403 NEW ST, 27260, SingleFamily, 1950, 13696, 1296, 76479
1605 TRACER PL, 27260, SingleFamily, 2003, 9583, 1088, 82318
1607 E COMMERCE AV, 27260, SingleFamily, 1987, 6970, 720, 37021
2301-I SHADOW VALLEY RD, , , , , , 
2608 CARSTEN AV, 27262, SingleFamily, 1935, 9583, 1154, 54434
718-S WESTCHESTER DR, , , , , , 
2152-A CHESTER RIDGE DR, , , , , , 
5020-2F SAMET DR, , , , , , 
932-B RANDOLPH ST, 27260, MultiFamily2To4, 1961, 7500, 1066, 47412
1223 FRANKLIN AV, 27260, MultiFamily2To4, 1961, 9450, 1870, 71980
1905 FERN AV, , , , , , 
2621-D SUFFOLK AV, , , , , , 
2052 CLIFFVALE CT, 27262, SingleFamily, 2004, 8276, 1578, 121063
3602 MALDON WY, 27260, Apartment, , , 950, 
120 SW CLOVERLEAF PL, 27263, Unknown, , , , 63240
4315-3D CEDARCROFT CT, , , , , , 
1605 SANDHURST CT, 27265, SingleFamily, 1993, 12197, 1234, 107938
1009-A ALBERT AV, 27262, MultiFamily2To4, 1951, 7425, 1315, 76569
3602-2F BROADSTONE VILLAGE DR, 27260, Apartment, 2002, , 685, 
622 HICKORY CHAPEL RD, , , , , , 
2100-G AILEEN CT, , , , , , 
3549 BENT TRACE DR, 27265, SingleFamily, 1998, 14374, 2317, 181346
2470 INGLESIDE DR, 27265, SingleFamily, 2009, 5227, 2107, 157283
2313 E LEXINGTON AV, 27262, SingleFamily, 1949, 9583, 775, 49271
4607 VILLAGE SQUARE CT, , , , , , 
1907 DREW AV, , , , , , 
1215 GLENSTONE TR, , , , , , 
2362 ALDERBROOK DR, 27265, SingleFamily, 2007, 436, 2421, 212001
1999 S COLLEGE DR/S MAIN ST, , , , , , 
1432 BAILEY CI, , , , , , 
1112 ANDERSON PL, 27260, SingleFamily, 1922, 8712, 1100, 38824
2511-H AMBASSADOR CT, , , , , , 
1606-B EUGENE AV, , , , , , 
1015 N MANOR DR, 27260, SingleFamily, 2005, 9583, 1065, 84261
1411-C E COMMERCE AV, 27260, SingleFamily, 2003, 8712, 1004, 41483
714 SUMMEY AV, 27263, SingleFamily, 1974, 19602, 1344, 82913
1806 WELBORN ST, 27262, SingleFamily, 1930, 7405, 994, 38105
2312-J SHADOW VALLEY RD, , , , , , 
209 E FAIRFIELD RD, 27263, SingleFamily, 1996, 9583, 4500, 376094
218 E PEACHTREE DR, 27265, SingleFamily, 1935, 25265, 1159, 66661
900 KROLL LN, 27260, SingleFamily, 1970, 13939, 1038, 53255
1116 ANDERSON PL, 27260, SingleFamily, 1918, 8276, 1881, 66889
527 RADFORD ST, 27260, SingleFamily, 1964, 9016, 1708, 70998
2615-A SUFFOLK AV, , , , , , 
203 E FARRISS AV, 27262, SingleFamily, 1955, 6500, 900, 68850
212 ELMHURST AV, 27262, SingleFamily, 1948, 9148, 792, 58262
899 W KIVETT DR/BRIGGS PL, , , , , , 
2010 N MAIN ST, , , , , , 
1701-A ONEKA AV, , , , , , 
810 OLD WINSTON RD, 27265, SingleFamily, 1952, 20038, 1334, 76780
2149 RIVERMEADE DR, 27265, SingleFamily, 1971, 20909, 1261, 98846
119 DOROTHY ST, 27262, SingleFamily, 1934, 5227, 768, 44124
2370-2D BELLEMEADE ST, , , , , , 
217 GRICLAR ST, 27262, SingleFamily, , 8276, , 39237
4120 JEFFREY LANE PT, 27265, SingleFamily, 1994, 14375, 2393, 233215
1107-B ROBIN HOOD RD, 27262, Condominium, 1968, 436, 608, 45045
3100 SCOUT TR, 27282, SingleFamily, 1994, 16117, 3530, 323893
811 BELMONT DR, 27263, Condominium, 2001, 436, 851, 66835
207 EARLE PL, 27265, SingleFamily, 1968, 9148, 962, 52488
1303-B E GREEN DR, 27260, SingleFamily, 1947, 6098, 852, 37374
135-2B JAMES RD, 27265, Condominium, 2002, 436, 1172, 73155
1730-A N HAMILTON ST, 27262, Condominium, 1979, 871, 1188, 50889
1318 CAMDEN AV, 27260, SingleFamily, 1961, 8712, 962, 45900
6000 RED CEDAR DR/OLD PLANK RD, , , , , , 
700 REDDING DR, 27260, SingleFamily, 1963, 10454, 1352, 45148
921 SOUTH RD, 27260, SingleFamily, 1990, 6969, 832, 40077
920-E LAKECREST AV, , , , , , 
705 HILLTOP ST, 27260, SingleFamily, 1972, 6534, 816, 42106
1615-D E LEXINGTON AV, , , , , , 
3429 PINE VALLEY RD, 27265, SingleFamily, 1956, 67518, 2006, 149761
1609-B EDMONDSON PL, 27260, MultiFamily2To4, 1950, 20250, 3616, 167479
1301 W GREEN DR, 27260, SingleFamily, 1921, 5663, 1048, 39926
106-E BRIGGS PL, 27262, SingleFamily, 1917, 15682, 2113, 119792
1404 LEONARD AV, 27260, SingleFamily, 1997, 7405, 1110, 60335
816 GAINES AV, 27263, SingleFamily, 1928, 13068, 1008, 41909
1332 BAILEY CI, , , , , , 
103-C NORTHGATE CT, 27265, SingleFamily, 1968, 230868, 54452, 1694449
1424-A E COMMERCE AV, 27260, Condominium, 1968, 55352, 24570, 566679
1120 CLEVELAND ST, 27260, SingleFamily, 1956, 11326, 980, 46762
903 GRANT ST, 27262, SingleFamily, 1928, 12197, 826, 38844
2227-K SHADOW VALLEY RD, , , , , , 
606 WASHINGTON ST, 27260, SingleFamily, 1910, 10019, 2527, 128610
1602 PERSHING ST, 27260, SingleFamily, 2004, 436, 962, 64891
402 HILLCREST DR, 27262, SingleFamily, 1928, 16117, 2728, 365169
808 PARKWOOD CI, , , , , , 
807-A CARR ST, 27262, MultiFamily2To4, 1949, 21000, 5620, 350202
1033 FOUST AV, 27260, Condominium, 1928, 19125, 1248, 74272
208 ANAHEIM ST, , , , , , 
2430-2H BELLEMEADE ST, , , , , , 
2400 W GREEN DR, , , , , , 
1007 MONTLIEU AV, 27262, SingleFamily, 1980, 9583, 934, 45818
400 MOFFITT DR, 27265, SingleFamily, 1946, 13939, 829, 38498
3226 WELLINGFORD DR, 27265, SingleFamily, 1969, 6970, 850, 54708
501 STEELE ST, 27262, SingleFamily, 1918, 16622, 2400, 138769
320-G RICHARDSON AV, , , , , , 
504-B EVERETT LN, 27262, SingleFamily, 1965, 6534, 1536, 39457
6117-3B HEDGECOCK CI, , , , , , 
315 PARK ST, 27260, SingleFamily, 1926, 7841, 1212, 41482
1015 N ROTARY DR, 27262, SingleFamily, 1948, 10454, 1755, 159516
3237 DERBY CI, , , , , , 
1099 E COMMERCE AV/CABLE ST, , , , , , 
2951 SHADY VIEW DR, 27265, SingleFamily, 2001, 11761, 2791, 231822
1604 EASTCHESTER DR, 27265, SingleFamily, 1954, 33541, 1332, 106718
200-D WINDLEY ST, , , , , , 
1108 WINSLOW ST, 27260, SingleFamily, 1966, 7501, 875, 39295
2311 E GREEN DR, 27260, SingleFamily, 1922, 13504, 1104, 40945
1020 NATHAN HUNT DR, 27260, SingleFamily, 1953, 30056, 1194, 63161
820-D SOUTH RD, 27260, SingleFamily, 1966, 11325, 775, 51573
306-1A ARDALE DR, 27260, Condominium, 1998, 436, 1009, 65835
499 LASSITER DR/WAYNICK ST, , , , , , 
225 PINE RIDGE DR, 27262, SingleFamily, 1974, 24393, 2308, 157849
802-B LAKE AV, 27260, MultiFamily2To4, 1936, 15246, 1800, 61361
1700-C BROOKS AV, 27260, SingleFamily, 1953, 10454, 1784, 60131
1099 EASTCHESTER DR/N CENTENNIAL ST, , , , , , 
1727 GAVIN DR, 27260, SingleFamily, 1972, 9148, 1370, 79663
603 HABERSHAM RD, 27260, SingleFamily, 1970, 15246, 1562, 74137
900-K LAKECREST AV, , , , , , 
3123 TRIANGLE LAKE RD, 27260, SingleFamily, 1946, 46609, 769, 38080
605-E GRAYSON ST, , , , , , 
1502 GRAVES AV, 27260, SingleFamily, 1971, 7841, 928, 47952
1420 MADISON ST, 27262, SingleFamily, 1956, 4356, 850, 51463
911-B W GREEN DR, , , , , , 
1020 SOUTH RD, 27262, SingleFamily, 1964, 10019, 934, 46679
2512-H AMBASSADOR CT, , , , , , 
201 OAKLAWN ST, 27262, SingleFamily, 2002, 7841, 1120, 76326
601-3A CLARA COX WY, , , , , , 
2306-J SHADOW VALLEY RD, , , , , , 
1520 RICE CT, 27265, SingleFamily, 1999, 17860, 1138, 81589
2716 W ENGLISH RD, 27262, SingleFamily, 1923, 12632, 1679, 66283
4502-2D CROWNE LAKE CI, , , , , , 
2409 ADDISON BV, , , , , , 
211 HAY ST, 27260, SingleFamily, 1935, 6098, 1500, 52003
1111 BLAIN ST, 27262, SingleFamily, 1918, 7405, 1342, 45196
245-L NORTHPOINT AV, , , , , , 
909 JEFFERSON ST, 27260, SingleFamily, 2003, 7841, 1118, 75885
120-118 SW CLOVERLEAF PL, , , , , , 
428 ENNIS ST, 27260, SingleFamily, 1918, 7500, 784, 60117
2240 COPPERSTONE DR, , , , , , 
6599 OLD PLANK RD/US 311, , , , , , 
405-A KENNEDY AV, 27262, MultiFamily2To4, 1967, 9000, 1290, 44109
901 PROSPECT ST, , , , , , 
800-BLK WORTH ST, , , , , , 
4043 TARRANT TRACE CI, , , , , , 
204-B TAYLOR AV, , , , , , 
1606-A EUGENE AV, , , , , , 
1613-B BROCKETT AV, 27260, MultiFamily2To4, 1955, 7600, 1440, 46086
2802 GRAN-TRI CT, , , , , , 
400 E COMMERCE AV, , , , , , 
3306 WARWICK DR, 27282, SingleFamily, 1974, 15682, 2218, 137057
805-2F SHARON WY, , , , , , 
4340-1C RIVER BIRCH LP, , , , , , 
211-A MONTLIEU AV, 27262, SingleFamily, 1926, 7405, 2912, 135143
1118 WAYSIDE ST, 27260, SingleFamily, 1954, 7841, 800, 44640
1708 EDMONDSON PL, 27260, SingleFamily, 1939, 8276, 1662, 52231
245-W NORTHPOINT AV, , , , , , 
417 NATHAN HUNT DR, 27260, SingleFamily, 1948, 13939, 1208, 51422
1516 DAVIS AV, 27260, SingleFamily, 1951, 16117, 972, 38386
2501 DELAWARE PL, 27260, SingleFamily, 1960, 9148, 962, 48955
6320-2C LONG LEAF CT, , , , , , 
607 WESTOVER DR, 27265, SingleFamily, 1993, 13504, 1000, 93363
617-F GRANBY AV, , , , , , 
316 MODEL FARM RD, 27263, SingleFamily, 1947, 17860, 960, 51180
1699 FRANKLIN AV/CARTER ST, , , , , , 
911-D SOUTH RD, 27282, SingleFamily, 1964, 39204, 3275, 207908
1300-BLK W ENGLISH RD, , , , , , 
6400-BLK PANTHER RIDGE RD, , , , , , 
519-B CROSS ST, 27260, SingleFamily, 1967, 6098, 1456, 52482
1416-C E COMMERCE AV, 27260, SingleFamily, 1918, 6098, 920, 36667
815 HOPEWELL ST, 27263, SingleFamily, 2006, 3920, 1342, 100659
1100 S MAIN ST, , , , , , 
1509 FRANKLIN AV, 27260, SingleFamily, 1947, 7841, 1378, 43677
1104 CEDROW DR, 27260, SingleFamily, 1943, 17860, 1524, 64581
237-A NORTHPOINT AV, 27262, Condominium, 1977, 2178, 1452, 80475
1916 E RUSSELL AV, 27260, SingleFamily, 1959, 10019, 925, 41254
2510-F AMBASSADOR CT, , , , , , 
1301 EASTCHESTER DR, , , , , , 
1400 OLDE EDEN DR, 27265, SingleFamily, 1998, 13068, 1846, 182494
623-F GRANBY AV, , , , , , 
199 UNDERHILL ST/WEST AV, , , , , , 
2203 RINDLE DR, 27262, SingleFamily, 2005, 6970, 2572, 174131
301-A ROYAL OAK AV, 27262, MultiFamily2To4, 1945, 11838, 1500, 69800
210 EDGEWORTH ST, 27262, MultiFamily2To4, , 8276, , 
2602 INGRAM RD, 27263, SingleFamily, 1964, 12632, 1077, 78213
2722 S MAIN ST, , , , , , 
1623 YORK AV, 27265, SingleFamily, 1938, 46500, 2015, 1077697
314-F BRENTWOOD ST, , , , , , 
704 KENT ST, , , , , , 
623-G GRANBY AV, , , , , , 
299 E KIVETT DR/N HAMILTON ST, , , , , , 
1206 N CENTENNIAL ST, 27262, SingleFamily, 1946, 7841, 954, 64784
307 AVERY AV, 27265, SingleFamily, 1930, 8276, 972, 42578
1110 OAKVIEW RD, 27265, SingleFamily, 1985, 8276, 1120, 75787
219 SUNNYBROOK ST, 27260, SingleFamily, 1973, 11761, 1220, 76723
120-2H E SWATHMORE AV, , , , , , 
213 COLTRANE AV, 27260, SingleFamily, 1922, 6970, 1488, 66635
1303 FOUST AV, 27260, SingleFamily, 1952, 22050, 952, 57083
2207 S MAIN ST, , , , , , 
3823 BANBRIDGE DR, 27260, SingleFamily, 2004, 9148, 2046, 121915
5010-3F SAMET DR, , , , , , 
1309 CHESTNUT DR, 27262, SingleFamily, 1930, 76230, 1328, 106965
112-B BRIGGS PL, 27262, MultiFamily2To4, 1917, 7500, 1218, 74038
1008 CAMPBELL ST, 27262, SingleFamily, 1919, 9148, 1736, 66552
602-B ANAHEIM ST, , , , , , 
600-BLK VISTA CI, , , , , , 
2631-A UWHARRIE RD, 27263, SingleFamily, 1970, 9583, 1421, 61833
610 BLAIR AV, 27260, SingleFamily, 1990, 6098, 900, 47587
3760-2B BRACKNELL DR, , , , , , 
312-D BRENTWOOD ST, , , , , , 
2528-M SUFFOLK AV, , , , , , 
3912-2D PALLAS WY, , , , , , 
507 PROSPECT ST, 27260, SingleFamily, 1918, 10000, 2061, 93547
1117 ADAMS ST, 27262, SingleFamily, 1910, 14810, 946, 38050
1540 BEAUCREST AV, 27265, SingleFamily, 1950, 17424, 932, 60016
1408 SPRING TREE CT, 27265, SingleFamily, 1993, 26572, 2864, 217343
820 HOPEWELL ST, 27263, SingleFamily, 2006, 4356, 1350, 100575
2900-E E KIVETT DR, , , , , , 
2330 EDGEWOOD DR, , , , , , 
213-F DOROTHY ST, , , , , , 
305 MONTLIEU AV, 27262, SingleFamily, 1924, 10019, 2501, 118314
1631-A W ROTARY DR, 27262, MultiFamily2To4, 1960, 24000, 5865, 367004
619 MARTHA PL, 27263, SingleFamily, 1949, 7405, 824, 43746
2403 ROBBINS ST, 27263, SingleFamily, 1983, 7700, 864, 56275
3024-C SHERRILL AV, 27282, SingleFamily, 1963, 39640, 1450, 109168
2399 EDGEWOOD DR/WESTCHESTER DR, , , , , , 
831-A RANDOLPH ST, 27260, SingleFamily, 2010, 14810, 2240, 97941
101 OXFORD PL, 27262, Condominium, 1963, 871, 1056, 47750
2112 HICKSWOOD RD, 27265, SingleFamily, 2006, 33977, 2586, 256064
1508 RICE CT, 27265, SingleFamily, 1999, 9583, 1089, 73780
1903 MIDDLEWOOD CT, 27265, SingleFamily, 1971, 13504, 1261, 96615
1316-B CAMDEN AV, , , , , , 
321 EASTCHESTER DR, , , , , , 
1201 BLAIN ST, 27262, SingleFamily, 1970, 6970, 1042, 41197
1400-BLK WENDELL AV, , , , , , 
2727 INGRAM RD, 27263, SingleFamily, 1969, 8712, 1000, 64303
4101 HARDAWAY DR, 27265, SingleFamily, 1986, 52272, 2564, 253415
610 E KEARNS AV, 27260, SingleFamily, 1922, 6970, 812, 39120
415 CABLE ST, 27260, SingleFamily, 1927, 7405, 1064, 39518
512 RICHARDSON AV, , , , , , 
209-D DOROTHY ST, , , , , , 
299 W WARD AV/S ELM ST, , , , , , 
702 E COMMERCE AV, 27260, SingleFamily, 1924, 7500, 764, 39884
1304 WESTMINSTER DR, 27262, SingleFamily, 1975, 27878, 2625, 198275
608 SOUTH RD, 27262, SingleFamily, 1935, 10019, 911, 39141
1007 WILSON PL, 27260, SingleFamily, 2006, 5227, 1188, 72343
2370 BELLEMEADE ST, , , , , , 
2429-216 W GREEN DR, , , , , , 
2008-E STONEYCREEK DR, , , , , , 
601 CORK TREE LN, , , , , , 
1700 W ENGLISH RD, , , , , , 
304 W STATE AV, 27262, SingleFamily, 1925, 9148, 1166, 53021
300-2B OAKWOOD ST, , , , , , 
912 BAKER RD, 27263, SingleFamily, 1966, 9148, 1015, 47046
1420 FURLOUGH AV, 27260, SingleFamily, 1953, 6969, 724, 37009
917 ASHEBORO ST, 27260, SingleFamily, 2001, 8712, 980, 47587
1007 MEREDITH ST, 27260, SingleFamily, 1947, 12632, 1554, 48619
3970 FLANNERY LN, 27265, SingleFamily, 1998, 13504, 1672, 152748
BUSINESS I-85/BRENTWOOD ST, , , , , , 
917-A RICHLAND ST, 27260, MultiFamily2To4, 1950, 6969, 1248, 44942
210 WHITTIER AV, 27262, SingleFamily, 1926, 7841, 1048, 64641
4903 ERICA MARIE CT, 27265, SingleFamily, 2000, 16988, 2202, 205821
506 KENNEDY AV, 27262, SingleFamily, 1926, 5663, 936, 42130
1022 GRACE ST, 27260, SingleFamily, 1939, 7405, 775, 37475
1014 JEFFERSON ST, 27260, SingleFamily, 1971, 7841, 1048, 46810
3013-A INGLESIDE DR, 27265, Apartment, , , 957, 
3612-F WALDEN LN, , , , , , 
405 N LINDSAY ST, , , , , , 
3208 COLONY DR, 27282, SingleFamily, 1973, 14810, 1863, 122236
707 E LEXINGTON AV, 27262, SingleFamily, 1927, 10018, 1579, 75631
205 BRINKLEY PL, 27265, SingleFamily, 1980, 7405, 768, 62792
810 WORTH ST, 27260, SingleFamily, 1955, 6970, 816, 36153
1520 WILTSHIRE ST, 27265, SingleFamily, 1969, 9148, 1000, 61064
211-A DOROTHY ST, , , , , , 
412 SUMMIT RD, 27265, SingleFamily, 1966, 16117, 1450, 85252
901 JEFFERSON ST, , , , , , 
651 WESLEY DR, 27260, SingleFamily, 1955, 7405, 1085, 42366
2420 DANE ST, 27263, SingleFamily, 1946, 16553, 888, 45237
1805-D FERN AV, , , , , , 
2913 TRIANGLE LAKE RD, 27260, SingleFamily, 1938, 18295, 518, 49134
619-E GRANBY AV, , , , , , 
816 W LEXINGTON AV, 27262, SingleFamily, 1956, 12196, 1026, 72863
839 OLD MILL RD, 27265, SingleFamily, 1947, 27878, 812, 83991
208-B TAYLOR AV, , , , , , 
804 EVANS ST, 27260, SingleFamily, 1956, 5663, 862, 36893
2130-D CROSSING WY, , , , , , 
4002 TARRANT TRACE CI, , , , , , 
508 PENDLETON CT, 27260, SingleFamily, 1970, 13939, 1038, 50466
220 WILLOWOOD DR, 27260, SingleFamily, 2004, 9583, 1188, 90516
1240 HAMPTON PARK DR, 27265, SingleFamily, 2002, 20909, 1685, 143820
1330-3D BURTON AV, , , , , , 
2137 BURTON RUN RD, 27262, SingleFamily, 2004, 6534, 1708, 123951
3007-G INGLESIDE DR, 27265, Apartment, , , 957, 
213 JAY PL, 27263, SingleFamily, 1947, 7841, 812, 43480
303 N ROTARY DR, , , , , , 
1005 PROCTOR DR, 27260, SingleFamily, 1920, 7000, 666, 60104
2515-F AMBASSADOR CT, , , , , , 
1814 PERSHING ST, 27260, SingleFamily, 1954, 19166, 1056, 48805
320-S RICHARDSON AV, , , , , , 
205 JAY PL, 27263, SingleFamily, 1945, 6970, 845, 53749
229 N US 311 BYPASS HW/EASTCHESTER DR, , , , , , 
404-A W LEXINGTON AV, 27262, Condominium, 1947, 436, 768, 43473
1251 WATERMARK CT, 27265, Condominium, 1987, 871, 1218, 100584
4015 TELLMONT CT, 27265, SingleFamily, 2007, 9148, 3221, 256478
2304 GEDDIE PL, 27260, SingleFamily, 2010, 14375, 1045, 72795
526 N CENTENNIAL ST, 27262, SingleFamily, 2002, 7405, 1118, 76589
712 N HAMILTON ST, , , , , , 
2240-1F COPPERSTONE DR, , , , , , 
3710 HERITAGE GLENN CT, 27265, SingleFamily, 2005, 81, 3310, 348418
I-74/US 311/E GREEN DR, , , , , , 
1411 E GREEN DR, 27260, SingleFamily, 1906, 26572, 1898, 62775
634 WESLEY DR, 27260, SingleFamily, 1922, 6970, 1800, 57060
1007 STANTON PL, 27260, SingleFamily, 1910, 9148, 1158, 41541
1140 MONTLIEU AV, 27262, SingleFamily, 1925, 12632, 1124, 42831
133 SPRING GARDEN CI, , , , , , 
722 FAIRVIEW ST, 27260, SingleFamily, 1910, 7405, 1008, 40738
2820 LOWE AV, 27260, SingleFamily, 1972, 10019, 912, 61846
911-A PARK ST, 27265, SingleFamily, 1992, 14375, 1262, 125846
914 E GREEN DR, , , , , , 
2608 S MAIN ST, , , , , , 
1706-A FERN AV, , , , , , 
